lat,long,customer_id,trip_id,week_index,type,ride_count
40.722,-73.98,32,43644000000000.0,37,origin,571
40.722,-73.98,32,14307000000000.0,37,origin,571
40.722,-73.98,32,45044000000000.0,37,origin,571
40.722,-73.98,32,130096000000000.0,38,origin,571
40.722,-73.98,32,181887000000000.0,38,origin,571
40.722,-73.98,32,187183000000000.0,38,origin,571
40.722,-73.98,32,190511000000000.0,38,origin,571
40.722,-73.98,32,199866000000000.0,38,origin,571
40.722,-73.98,32,71737600000000.0,38,origin,571
40.722,-73.98,32,80134200000000.0,38,origin,571
40.722,-73.98,32,40990600000000.0,38,origin,571
40.724,-73.98,32,247993000000000.0,38,origin,31
40.724,-73.98,32,19318000000000.0,38,origin,31
40.722,-73.98,32,201830000000000.0,39,origin,571
40.722,-73.98,32,202813000000000.0,39,origin,571
40.722,-73.98,32,183950000000000.0,39,origin,571
40.724,-73.98,32,247870000000000.0,39,origin,31
40.722,-73.98,32,1789690000000.0,39,origin,571
40.722,-73.98,32,16716900000000.0,39,origin,571
40.722,-73.98,32,276486000000000.0,39,origin,571
40.722,-73.98,32,18158300000000.0,39,origin,571
40.722,-73.98,32,28042500000000.0,39,origin,571
40.734,-73.988,32,70954300000000.0,39,origin,23
40.722,-73.98,32,261271000000000.0,39,origin,571
40.722,-73.98,32,266239000000000.0,39,origin,571
40.714,-73.99,32,84602700000000.0,40,origin,5
40.714,-73.99,32,94587800000000.0,40,origin,5
40.714,-73.99,32,95999800000000.0,40,origin,5
40.722,-73.98,32,58014100000000.0,40,origin,571
40.722,-73.98,32,122741000000000.0,40,origin,571
40.774,-73.956,32,148963000000000.0,40,origin,9
40.722,-73.98,32,160611000000000.0,40,origin,571
40.722,-73.98,32,170066000000000.0,40,origin,571
40.722,-73.98,32,172487000000000.0,40,origin,571
40.722,-73.98,32,175588000000000.0,40,origin,571
40.722,-73.98,32,19826700000000.0,40,origin,571
40.722,-73.98,32,132655000000000.0,40,origin,571
40.722,-73.98,32,148944000000000.0,40,origin,571
40.722,-73.98,32,150432000000000.0,40,origin,571
40.722,-73.98,32,151340000000000.0,40,origin,571
40.722,-73.98,32,47344300000000.0,40,origin,571
40.722,-73.98,32,66614600000000.0,41,origin,571
40.78,-73.954,32,21453700000000.0,41,origin,23
40.78,-73.954,32,22411900000000.0,41,origin,23
40.78,-73.954,32,23218800000000.0,41,origin,23
40.78,-73.954,32,24782100000000.0,41,origin,23
40.78,-73.954,32,25639400000000.0,41,origin,23
40.78,-73.954,32,26572400000000.0,41,origin,23
40.78,-73.954,32,27833100000000.0,41,origin,23
40.722,-73.98,32,23613200000000.0,41,origin,571
40.798,-73.944,32,98018300000000.0,41,origin,9
40.798,-73.944,32,100262000000000.0,41,origin,9
40.798,-73.944,32,101826000000000.0,41,origin,9
40.798,-73.944,32,103238000000000.0,41,origin,9
40.754,-73.976,32,133922000000000.0,41,origin,11
40.754,-73.976,32,238715000000000.0,41,origin,11
40.752,-73.978,32,245171000000000.0,41,origin,16
40.752,-73.978,32,247490000000000.0,41,origin,16
40.752,-73.978,32,248524000000000.0,41,origin,16
40.722,-73.98,32,243402000000000.0,41,origin,571
40.722,-73.98,32,280241000000000.0,41,origin,571
40.722,-73.98,32,380204000000.0,41,origin,571
40.722,-73.98,32,3380780000000.0,41,origin,571
40.722,-73.98,32,5952700000000.0,41,origin,571
40.722,-73.98,32,23351000000000.0,41,origin,571
40.764,-73.976,32,255298000000000.0,41,origin,116
40.722,-73.98,32,189129000000000.0,41,origin,571
40.722,-73.98,32,267160000000000.0,41,origin,571
40.722,-73.98,32,272380000000000.0,41,origin,571
40.722,-73.98,32,273136000000000.0,41,origin,571
40.722,-73.98,32,28545400000000.0,41,origin,571
40.722,-73.98,32,56809300000000.0,41,origin,571
40.722,-73.98,32,158789000000000.0,42,origin,571
40.722,-73.98,32,100988000000000.0,42,origin,571
40.722,-73.98,32,111149000000000.0,42,origin,571
40.722,-73.98,32,115033000000000.0,42,origin,571
40.722,-73.98,32,62627000000000.0,42,origin,571
40.722,-73.98,32,89228700000000.0,42,origin,571
40.722,-73.98,32,18970900000000.0,42,origin,571
40.722,-73.98,32,43404200000000.0,42,origin,571
40.722,-73.98,32,46001300000000.0,42,origin,571
40.722,-73.98,32,169520000000000.0,42,origin,571
40.722,-73.98,32,78566000000000.0,43,origin,571
40.722,-73.98,32,172920000000000.0,43,origin,571
40.722,-73.98,32,187141000000000.0,43,origin,571
40.73,-73.992,32,158718000000000.0,43,origin,15
40.73,-73.992,32,161593000000000.0,43,origin,15
40.722,-73.98,32,249237000000000.0,43,origin,571
40.722,-73.98,32,262197000000000.0,43,origin,571
40.722,-73.98,32,273594000000000.0,43,origin,571
40.722,-73.98,32,276091000000000.0,43,origin,571
40.734,-73.99,32,275834000000000.0,43,origin,54
40.75,-73.986,32,28012300000000.0,43,origin,5
40.722,-73.98,32,193796000000000.0,43,origin,571
40.722,-73.98,32,124656000000000.0,43,origin,571
40.722,-73.98,32,127177000000000.0,43,origin,571
40.722,-73.98,32,128993000000000.0,43,origin,571
40.722,-73.98,32,131666000000000.0,43,origin,571
40.736,-73.99,32,43508400000000.0,43,origin,12
40.736,-73.99,32,47568000000000.0,43,origin,12
40.778,-73.984,32,71890300000000.0,44,origin,3
40.778,-73.984,32,73100600000000.0,44,origin,3
40.778,-73.984,32,74890900000000.0,44,origin,3
40.774,-73.956,32,138886000000000.0,44,origin,9
40.734,-73.988,32,141293000000000.0,44,origin,23
40.722,-73.98,32,105030000000000.0,44,origin,571
40.722,-73.98,32,115469000000000.0,44,origin,571
40.722,-73.98,32,119503000000000.0,44,origin,571
40.722,-73.98,32,250965000000000.0,44,origin,571
40.722,-73.98,32,86780400000000.0,44,origin,571
40.722,-73.98,32,95479500000000.0,44,origin,571
40.722,-73.98,32,99640000000000.0,44,origin,571
40.722,-73.98,32,101531000000000.0,44,origin,571
40.748,-73.982,32,197167000000000.0,44,origin,10
40.722,-73.98,32,120282000000000.0,44,origin,571
40.722,-73.98,32,126031000000000.0,44,origin,571
40.722,-73.98,32,127317000000000.0,44,origin,571
40.722,-73.98,32,128426000000000.0,44,origin,571
40.78,-73.956,32,274743000000000.0,44,origin,9
40.722,-73.98,32,97808400000000.0,44,origin,571
40.722,-73.98,32,235104000000000.0,44,origin,571
40.798,-73.934,32,174511000000000.0,45,origin,1
40.722,-73.98,32,274745000000000.0,45,origin,571
40.722,-73.98,32,279182000000000.0,45,origin,571
40.722,-73.98,32,25453900000000.0,45,origin,571
40.722,-73.98,32,72404100000000.0,45,origin,571
40.722,-73.98,32,79338200000000.0,45,origin,571
40.722,-73.98,32,82994300000000.0,45,origin,571
40.722,-73.98,32,76789500000000.0,45,origin,571
40.804,-73.938,32,44584000000000.0,45,origin,9
40.73,-73.992,32,99577700000000.0,45,origin,15
40.73,-73.992,32,101822000000000.0,45,origin,15
40.73,-73.992,32,102780000000000.0,45,origin,15
40.73,-73.992,32,104520000000000.0,45,origin,15
40.73,-73.992,32,105251000000000.0,45,origin,15
40.73,-73.992,32,106840000000000.0,45,origin,15
40.722,-73.98,32,260523000000000.0,45,origin,571
40.722,-73.98,32,25897800000000.0,45,origin,571
40.722,-73.98,32,28015800000000.0,45,origin,571
40.722,-73.98,32,31369400000000.0,45,origin,571
40.722,-73.98,32,150275000000000.0,45,origin,571
40.722,-73.98,32,51909500000000.0,45,origin,571
40.722,-73.98,32,60860800000000.0,45,origin,571
40.722,-73.98,32,66609800000000.0,45,origin,571
40.722,-73.98,32,72484900000000.0,45,origin,571
40.646,-73.96,32,81120500000000.0,46,origin,9
40.722,-73.98,32,59901700000000.0,46,origin,571
40.722,-73.98,32,64465600000000.0,46,origin,571
40.722,-73.98,32,68474800000000.0,46,origin,571
40.722,-73.98,32,254728000000000.0,46,origin,571
40.722,-73.98,32,259343000000000.0,46,origin,571
40.722,-73.98,32,262822000000000.0,46,origin,571
40.722,-73.98,32,36760600000000.0,46,origin,571
40.722,-73.98,32,53654600000000.0,46,origin,571
40.722,-73.98,32,56579500000000.0,46,origin,571
40.722,-73.98,32,59353100000000.0,46,origin,571
40.722,-73.98,32,60412200000000.0,46,origin,571
40.764,-73.976,32,225716000000000.0,46,origin,116
40.722,-73.98,32,264694000000000.0,46,origin,571
40.722,-73.98,32,266711000000000.0,46,origin,571
40.722,-73.98,32,134347000000000.0,46,origin,571
40.722,-73.98,32,156064000000000.0,47,origin,571
40.796,-73.934,32,140404000000000.0,47,origin,3
40.796,-73.934,32,152255000000000.0,47,origin,3
40.722,-73.98,32,90385900000000.0,47,origin,571
40.722,-73.98,32,93512500000000.0,47,origin,571
40.722,-73.98,32,111053000000000.0,47,origin,571
40.722,-73.98,32,27489900000000.0,47,origin,571
40.722,-73.98,32,67758100000000.0,47,origin,571
40.722,-73.98,32,70456000000000.0,47,origin,571
40.646,-73.96,32,211580000000000.0,47,origin,9
40.722,-73.98,32,23725800000000.0,47,origin,571
40.722,-73.98,32,84468500000000.0,47,origin,571
40.722,-73.98,32,219172000000000.0,48,origin,571
40.722,-73.98,32,219777000000000.0,48,origin,571
40.722,-73.98,32,33108900000000.0,48,origin,571
40.722,-73.98,32,51314000000000.0,48,origin,571
40.722,-73.98,32,54919800000000.0,48,origin,571
40.73,-73.992,32,118962000000000.0,48,origin,15
40.744,-73.988,32,140998000000000.0,48,origin,34
40.744,-73.988,32,142713000000000.0,48,origin,34
40.744,-73.986,32,145108000000000.0,48,origin,9
40.744,-73.986,32,147277000000000.0,48,origin,9
40.744,-73.988,32,149218000000000.0,48,origin,34
40.722,-73.98,32,133179000000000.0,48,origin,571
40.722,-73.98,32,134793000000000.0,48,origin,571
40.722,-73.98,32,143113000000000.0,48,origin,571
40.722,-73.98,32,146215000000000.0,48,origin,571
40.798,-73.942,32,143588000000000.0,48,origin,28
40.798,-73.942,32,191672000000000.0,48,origin,28
40.798,-73.942,32,200573000000000.0,48,origin,28
40.798,-73.942,32,208491000000000.0,48,origin,28
40.798,-73.942,32,213786000000000.0,48,origin,28
40.798,-73.942,32,215727000000000.0,48,origin,28
40.804,-73.956,32,86273000000000.0,48,origin,326
40.722,-73.98,32,70763900000000.0,48,origin,571
40.722,-73.98,32,72377600000000.0,48,origin,571
40.722,-73.98,32,112670000000000.0,48,origin,571
40.79,-73.948,32,35253200000000.0,48,origin,5
40.786,-73.95,32,37043500000000.0,48,origin,6
40.786,-73.95,32,38304200000000.0,48,origin,6
40.734,-73.99,32,64754700000000.0,48,origin,54
40.734,-73.99,32,67225700000000.0,48,origin,54
40.734,-73.99,32,97887100000000.0,48,origin,54
40.734,-73.99,32,98895700000000.0,48,origin,54
40.734,-73.99,32,99753000000000.0,48,origin,54
40.734,-73.99,32,101039000000000.0,48,origin,54
40.722,-73.98,32,103911000000000.0,48,origin,571
40.736,-73.99,32,135577000000000.0,48,origin,12
40.736,-73.99,32,140973000000000.0,48,origin,12
40.744,-73.988,32,115252000000000.0,48,origin,34
40.722,-73.98,32,75536600000000.0,48,origin,571
40.722,-73.98,32,202189000000000.0,48,origin,571
40.722,-73.98,32,214948000000000.0,48,origin,571
40.722,-73.98,32,216284000000000.0,48,origin,571
40.724,-73.98,32,219764000000000.0,48,origin,31
40.724,-73.98,32,224429000000000.0,48,origin,31
40.722,-73.98,32,234817000000000.0,48,origin,571
40.804,-73.938,32,255641000000000.0,48,origin,9
40.722,-73.98,32,138054000000000.0,49,origin,571
40.722,-73.98,32,268818000000000.0,49,origin,571
40.722,-73.98,32,270129000000000.0,49,origin,571
40.722,-73.98,32,272272000000000.0,49,origin,571
40.722,-73.98,32,16011400000000.0,49,origin,571
40.722,-73.98,32,202420000000000.0,49,origin,571
40.722,-73.98,32,206127000000000.0,49,origin,571
40.716,-73.998,32,10808100000000.0,49,origin,6
40.722,-73.98,32,118197000000000.0,49,origin,571
40.722,-73.98,32,138470000000000.0,49,origin,571
40.722,-73.98,32,77094000000000.0,49,origin,571
40.722,-73.98,32,78506100000000.0,49,origin,571
40.722,-73.98,32,79237300000000.0,49,origin,571
40.736,-73.992,32,132664000000000.0,49,origin,13
40.736,-73.992,32,138110000000000.0,49,origin,13
40.734,-73.988,32,139774000000000.0,49,origin,23
40.734,-73.988,32,140934000000000.0,49,origin,23
40.722,-73.98,32,152909000000000.0,49,origin,571
40.722,-73.98,32,156515000000000.0,49,origin,571
40.734,-73.988,32,69594200000000.0,49,origin,23
40.734,-73.988,32,70955800000000.0,49,origin,23
40.734,-73.988,32,71888700000000.0,49,origin,23
40.722,-73.98,32,158904000000000.0,49,origin,571
40.722,-73.98,32,162384000000000.0,49,origin,571
40.722,-73.98,32,189314000000000.0,49,origin,571
40.804,-73.952,32,208222000000000.0,49,origin,15
40.804,-73.952,32,214072000000000.0,49,origin,15
40.804,-73.952,32,218862000000000.0,49,origin,15
40.804,-73.952,32,230613000000000.0,49,origin,15
40.804,-73.952,32,236412000000000.0,49,origin,15
40.804,-73.952,32,241909000000000.0,49,origin,15
40.804,-73.952,32,247960000000000.0,49,origin,15
40.804,-73.952,32,254138000000000.0,49,origin,15
40.722,-73.98,32,249168000000000.0,49,origin,571
40.722,-73.98,32,252017000000000.0,49,origin,571
40.774,-73.946,32,168221000000000.0,49,origin,6
40.774,-73.946,32,171927000000000.0,49,origin,6
40.722,-73.98,32,248602000000000.0,49,origin,571
40.722,-73.98,32,249686000000000.0,49,origin,571
40.722,-73.98,32,252762000000000.0,49,origin,571
40.734,-73.99,32,46096000000000.0,49,origin,54
40.722,-73.98,32,180434000000000.0,49,origin,571
40.722,-73.98,32,182905000000000.0,49,origin,571
40.722,-73.98,32,186208000000000.0,49,origin,571
40.722,-73.98,32,187620000000000.0,49,origin,571
40.722,-73.98,32,190066000000000.0,49,origin,571
40.734,-73.988,32,46008300000000.0,49,origin,23
40.744,-73.988,32,143439000000000.0,49,origin,34
40.722,-73.98,32,138411000000000.0,50,origin,571
40.724,-73.98,32,195144000000000.0,50,origin,31
40.646,-73.96,32,199380000000000.0,50,origin,9
40.722,-73.98,32,86426900000000.0,50,origin,571
40.722,-73.98,32,93840100000000.0,50,origin,571
40.722,-73.98,32,94848700000000.0,50,origin,571
40.722,-73.98,32,98151800000000.0,50,origin,571
40.722,-73.98,32,101858000000000.0,50,origin,571
40.722,-73.98,32,104783000000000.0,50,origin,571
40.722,-73.98,32,106700000000000.0,50,origin,571
40.722,-73.98,32,107708000000000.0,50,origin,571
40.722,-73.98,32,108591000000000.0,50,origin,571
40.722,-73.98,32,110507000000000.0,50,origin,571
40.722,-73.98,32,121904000000000.0,50,origin,571
40.734,-73.99,32,110044000000000.0,50,origin,54
40.734,-73.99,32,111229000000000.0,50,origin,54
40.744,-73.988,32,226435000000000.0,50,origin,34
40.744,-73.988,32,229587000000000.0,50,origin,34
40.722,-73.98,32,244510000000000.0,50,origin,571
40.734,-73.99,32,50677300000000.0,50,origin,54
40.722,-73.98,32,89224800000000.0,50,origin,571
40.722,-73.98,32,92654100000000.0,50,origin,571
40.722,-73.98,32,133300000000000.0,50,origin,571
40.722,-73.98,32,141798000000000.0,50,origin,571
40.722,-73.98,32,143008000000000.0,50,origin,571
40.722,-73.98,32,146387000000000.0,50,origin,571
40.722,-73.98,32,149413000000000.0,50,origin,571
40.722,-73.98,32,150800000000000.0,50,origin,571
40.722,-73.98,32,155086000000000.0,50,origin,571
40.722,-73.98,32,158969000000000.0,50,origin,571
40.722,-73.98,32,162449000000000.0,50,origin,571
40.734,-73.99,32,194442000000000.0,50,origin,54
40.734,-73.99,32,197694000000000.0,50,origin,54
40.734,-73.99,32,199434000000000.0,50,origin,54
40.734,-73.99,32,200216000000000.0,50,origin,54
40.734,-73.99,32,201048000000000.0,50,origin,54
40.734,-73.99,32,201930000000000.0,50,origin,54
40.734,-73.99,32,202687000000000.0,50,origin,54
40.734,-73.99,32,204099000000000.0,50,origin,54
40.734,-73.99,32,205587000000000.0,50,origin,54
40.724,-73.978,32,102427000000000.0,50,origin,4
40.716,-73.998,32,193705000000000.0,50,origin,6
40.722,-73.98,32,264404000000000.0,50,origin,571
40.722,-73.98,32,266345000000000.0,50,origin,571
40.722,-73.98,32,269195000000000.0,50,origin,571
40.722,-73.98,32,273784000000000.0,50,origin,571
40.722,-73.98,32,275347000000000.0,50,origin,571
40.722,-73.98,32,278272000000000.0,50,origin,571
40.722,-73.98,32,1840130000000.0,50,origin,571
40.722,-73.98,32,4941560000000.0,50,origin,571
40.722,-73.98,32,267855000000000.0,50,origin,571
40.722,-73.98,32,270226000000000.0,50,origin,571
40.724,-73.98,32,272444000000000.0,50,origin,31
40.724,-73.98,32,274235000000000.0,50,origin,31
40.724,-73.98,32,276378000000000.0,50,origin,31
40.724,-73.98,32,2946570000000.0,50,origin,31
40.722,-73.98,32,130659000000000.0,50,origin,571
40.722,-73.98,32,136307000000000.0,50,origin,571
40.722,-73.98,32,54407200000000.0,50,origin,571
40.722,-73.98,32,80782000000000.0,50,origin,571
40.722,-73.98,32,84892000000000.0,50,origin,571
40.722,-73.98,32,115881000000000.0,50,origin,571
40.722,-73.98,32,129396000000000.0,50,origin,571
40.722,-73.98,32,131540000000000.0,50,origin,571
40.722,-73.98,32,133834000000000.0,50,origin,571
40.722,-73.98,32,135473000000000.0,50,origin,571
40.722,-73.98,32,136532000000000.0,50,origin,571
40.722,-73.98,32,137869000000000.0,50,origin,571
40.724,-73.98,32,141146000000000.0,50,origin,31
40.646,-73.96,32,97320900000000.0,50,origin,9
40.646,-73.96,32,268857000000000.0,50,origin,9
40.646,-73.96,32,36929200000000.0,50,origin,9
40.646,-73.96,32,70288500000000.0,50,origin,9
40.646,-73.96,32,151758000000000.0,50,origin,9
40.724,-73.98,32,105128000000000.0,50,origin,31
40.724,-73.98,32,160903000000000.0,50,origin,31
40.724,-73.98,32,162290000000000.0,50,origin,31
40.73,-73.992,32,159687000000000.0,50,origin,15
40.73,-73.992,32,161477000000000.0,50,origin,15
40.73,-73.992,32,162309000000000.0,50,origin,15
40.73,-73.99,32,265362000000000.0,50,origin,16
40.724,-73.982,32,98577900000000.0,51,origin,9
40.724,-73.982,32,103520000000000.0,51,origin,9
40.722,-73.98,32,115321000000000.0,51,origin,571
40.722,-73.98,32,117590000000000.0,51,origin,571
40.738,-73.994,32,191615000000000.0,51,origin,6
40.738,-73.994,32,193909000000000.0,51,origin,6
40.734,-73.99,32,97234500000000.0,51,origin,54
40.722,-73.98,32,201192000000000.0,51,origin,571
40.722,-73.98,32,208227000000000.0,51,origin,571
40.722,-73.98,32,210446000000000.0,51,origin,571
40.734,-73.99,32,132401000000000.0,51,origin,54
40.722,-73.98,32,273902000000000.0,51,origin,571
40.722,-73.98,32,277710000000000.0,51,origin,571
40.722,-73.98,32,319521000000.0,51,origin,571
40.722,-73.98,32,1176830000000.0,51,origin,571
40.722,-73.98,32,5261640000000.0,51,origin,571
40.734,-73.99,32,269738000000000.0,51,origin,54
40.734,-73.988,32,270822000000000.0,51,origin,23
40.722,-73.98,32,66854600000000.0,51,origin,571
40.722,-73.98,32,84605900000000.0,51,origin,571
40.804,-73.952,32,200140000000000.0,51,origin,15
40.804,-73.952,32,217840000000000.0,51,origin,15
40.804,-73.952,32,223085000000000.0,51,origin,15
40.804,-73.952,32,225380000000000.0,51,origin,15
40.804,-73.952,32,228910000000000.0,51,origin,15
40.804,-73.952,32,259243000000000.0,51,origin,15
40.722,-73.98,32,129561000000000.0,51,origin,571
40.764,-73.976,32,152980000000000.0,51,origin,116
40.706,-74.012,32,73500300000000.0,51,origin,13
40.706,-74.012,32,74534100000000.0,51,origin,13
40.706,-74.012,32,133310000000000.0,51,origin,13
40.706,-74.012,32,137319000000000.0,51,origin,13
40.706,-74.012,32,141833000000000.0,51,origin,13
40.706,-74.012,32,143194000000000.0,51,origin,13
40.706,-74.012,32,144682000000000.0,51,origin,13
40.706,-74.012,32,146296000000000.0,51,origin,13
40.706,-74.012,32,147456000000000.0,51,origin,13
40.704,-74.012,32,151515000000000.0,51,origin,6
40.704,-74.012,32,157441000000000.0,51,origin,6
40.704,-74.012,32,160340000000000.0,51,origin,6
40.706,-74.012,32,165686000000000.0,51,origin,13
40.704,-74.012,32,171032000000000.0,51,origin,6
40.704,-74.012,32,175142000000000.0,51,origin,6
40.704,-74.01,32,176755000000000.0,51,origin,6
40.704,-74.01,32,178344000000000.0,51,origin,6
40.704,-74.01,32,179932000000000.0,51,origin,6
40.704,-74.012,32,185253000000000.0,51,origin,6
40.722,-73.98,32,120625000000000.0,51,origin,571
40.722,-73.98,32,128870000000000.0,51,origin,571
40.734,-73.99,32,225640000000000.0,51,origin,54
40.734,-73.99,32,227481000000000.0,51,origin,54
40.734,-73.988,32,228994000000000.0,51,origin,23
40.734,-73.99,32,230128000000000.0,51,origin,54
40.722,-73.98,32,242230000000000.0,51,origin,571
40.722,-73.98,32,243970000000000.0,51,origin,571
40.722,-73.98,32,91112500000000.0,52,origin,571
40.722,-73.98,32,19651400000000.0,52,origin,571
40.722,-73.98,32,27745400000000.0,52,origin,571
40.722,-73.98,32,44815900000000.0,52,origin,571
40.722,-73.98,32,42130300000000.0,54,origin,571
40.722,-73.98,32,83684400000000.0,54,origin,571
40.722,-73.98,32,271328000000000.0,54,origin,571
40.722,-73.98,32,64269100000000.0,54,origin,571
40.722,-73.98,32,83281100000000.0,54,origin,571
40.722,-73.98,32,57632600000000.0,55,origin,571
40.722,-73.98,32,171604000000000.0,55,origin,571
40.722,-73.98,32,174403000000000.0,55,origin,571
40.722,-73.98,32,181539000000000.0,55,origin,571
40.722,-73.98,32,84639900000000.0,55,origin,571
40.722,-73.98,32,97297800000000.0,55,origin,571
40.722,-73.98,32,99037600000000.0,55,origin,571
40.722,-73.98,32,100349000000000.0,55,origin,571
40.722,-73.98,32,101332000000000.0,55,origin,571
40.722,-73.98,32,27266000000000.0,55,origin,571
40.722,-73.98,32,29737000000000.0,55,origin,571
40.722,-73.98,32,33746200000000.0,55,origin,571
40.722,-73.98,32,36343300000000.0,55,origin,571
40.722,-73.98,32,41663700000000.0,55,origin,571
40.722,-73.98,32,44790300000000.0,55,origin,571
40.722,-73.98,32,50766300000000.0,55,origin,571
40.722,-73.98,32,54876300000000.0,55,origin,571
40.722,-73.98,32,57675100000000.0,55,origin,571
40.722,-73.98,32,59541000000000.0,55,origin,571
40.724,-73.98,32,64205800000000.0,55,origin,31
40.722,-73.98,32,159080000000000.0,55,origin,571
40.722,-73.98,32,240449000000000.0,55,origin,571
40.722,-73.98,32,165846000000000.0,56,origin,571
40.722,-73.98,32,257553000000000.0,56,origin,571
40.722,-73.98,32,264058000000000.0,56,origin,571
40.722,-73.98,32,3995950000000.0,56,origin,571
40.722,-73.98,32,5811420000000.0,56,origin,571
40.722,-73.98,32,11661300000000.0,56,origin,571
40.798,-73.942,32,11758100000000.0,56,origin,28
40.798,-73.942,32,15187300000000.0,56,origin,28
40.722,-73.98,32,202768000000000.0,57,origin,571
40.722,-73.98,32,229647000000000.0,57,origin,571
40.722,-73.98,32,239834000000000.0,57,origin,571
40.722,-73.98,32,94461100000000.0,57,origin,571
40.722,-73.98,32,111002000000000.0,57,origin,571
40.722,-73.98,32,120474000000000.0,57,origin,571
40.722,-73.98,32,123323000000000.0,57,origin,571
40.722,-73.98,32,127080000000000.0,57,origin,571
40.722,-73.98,32,135578000000000.0,57,origin,571
40.722,-73.98,32,138881000000000.0,57,origin,571
40.722,-73.98,32,211339000000000.0,57,origin,571
40.722,-73.98,32,249817000000000.0,57,origin,571
40.722,-73.98,32,254825000000000.0,57,origin,571
40.722,-73.98,32,81867900000000.0,57,origin,571
40.722,-73.98,32,92836400000000.0,57,origin,571
40.722,-73.98,32,201210000000000.0,57,origin,571
40.722,-73.98,32,220474000000000.0,57,origin,571
40.682,-73.966,32,10482500000000.0,57,origin,4
40.682,-73.966,32,12424100000000.0,57,origin,4
40.682,-73.966,32,20946700000000.0,57,origin,4
40.682,-73.966,32,25586300000000.0,57,origin,4
40.722,-73.98,32,127176000000000.0,57,origin,571
40.722,-73.98,32,275633000000000.0,58,origin,571
40.722,-73.98,32,23634700000000.0,58,origin,571
40.722,-73.98,32,59212900000000.0,58,origin,571
40.764,-73.976,32,249459000000000.0,58,origin,116
40.722,-73.98,32,272577000000000.0,58,origin,571
40.722,-73.98,32,274267000000000.0,58,origin,571
40.722,-73.98,32,65203000000000.0,58,origin,571
40.722,-73.98,32,25259600000000.0,58,origin,571
40.722,-73.98,32,45280200000000.0,58,origin,571
40.722,-73.98,32,48079100000000.0,58,origin,571
40.722,-73.98,32,32940100000000.0,58,origin,571
40.722,-73.98,32,62012900000000.0,58,origin,571
40.804,-73.956,32,179687000000000.0,58,origin,326
40.804,-73.956,32,199279000000000.0,58,origin,326
40.804,-73.956,32,200741000000000.0,58,origin,326
40.804,-73.956,32,207348000000000.0,58,origin,326
40.804,-73.956,32,214105000000000.0,58,origin,326
40.804,-73.956,32,215063000000000.0,58,origin,326
40.804,-73.956,32,217156000000000.0,58,origin,326
40.822,-73.888,32,202451000000000.0,58,origin,2
40.722,-73.98,32,132327000000000.0,58,origin,571
40.722,-73.98,32,31695700000000.0,59,origin,571
40.722,-73.98,32,35578800000000.0,59,origin,571
40.722,-73.98,32,42563300000000.0,59,origin,571
40.774,-73.946,32,248035000000000.0,59,origin,6
40.774,-73.946,32,196847000000000.0,59,origin,6
40.722,-73.98,32,55665100000000.0,59,origin,571
40.722,-73.98,32,64591100000000.0,59,origin,571
40.722,-73.98,32,51694400000000.0,59,origin,571
40.722,-73.98,32,85354300000000.0,59,origin,571
40.722,-73.98,32,149878000000000.0,59,origin,571
40.722,-73.98,32,156081000000000.0,59,origin,571
40.722,-73.98,32,158502000000000.0,59,origin,571
40.722,-73.98,32,160393000000000.0,59,origin,571
40.722,-73.98,32,151154000000000.0,60,origin,571
40.722,-73.98,32,169339000000000.0,60,origin,571
40.722,-73.98,32,174710000000000.0,60,origin,571
40.722,-73.98,32,180509000000000.0,60,origin,571
40.722,-73.98,32,194643000000000.0,60,origin,571
40.722,-73.98,32,237091000000000.0,60,origin,571
40.722,-73.98,32,54080000000000.0,60,origin,571
40.722,-73.98,32,57988300000000.0,60,origin,571
40.722,-73.98,32,59249000000000.0,60,origin,571
40.722,-73.98,32,64342400000000.0,60,origin,571
40.722,-73.98,32,70646200000000.0,60,origin,571
40.722,-73.98,32,93843900000000.0,60,origin,571
40.722,-73.98,32,95684600000000.0,60,origin,571
40.722,-73.98,32,105291000000000.0,60,origin,571
40.722,-73.98,32,110738000000000.0,60,origin,571
40.722,-73.98,32,114974000000000.0,60,origin,571
40.722,-73.98,32,156417000000000.0,60,origin,571
40.722,-73.98,32,158334000000000.0,60,origin,571
40.722,-73.98,32,162771000000000.0,60,origin,571
40.774,-73.886,32,9054280000000.0,61,origin,5
40.722,-73.98,32,53578800000000.0,61,origin,571
40.722,-73.98,32,80407400000000.0,61,origin,571
40.798,-73.942,32,168181000000000.0,61,origin,28
40.722,-73.98,32,176374000000000.0,61,origin,571
40.722,-73.98,32,184821000000000.0,61,origin,571
40.722,-73.98,32,185452000000000.0,61,origin,571
40.722,-73.98,32,186082000000000.0,61,origin,571
40.722,-73.98,32,193546000000000.0,61,origin,571
40.77,-73.866,32,108893000000000.0,62,origin,6
40.722,-73.98,32,50493700000000.0,62,origin,571
40.722,-73.98,32,62042200000000.0,62,origin,571
40.722,-73.98,32,70489200000000.0,62,origin,571
40.722,-73.98,32,74195800000000.0,62,origin,571
40.722,-73.98,32,80827300000000.0,62,origin,571
40.722,-73.98,32,84054800000000.0,62,origin,571
40.722,-73.98,32,87357900000000.0,62,origin,571
40.722,-73.98,32,94065100000000.0,62,origin,571
40.722,-73.98,32,100369000000000.0,62,origin,571
40.722,-73.98,32,104504000000000.0,62,origin,571
